hour,precipitation,humidity,wind_speed,temperature,date,region_id
1800.00,0.00,92.00,0.30,13.50,2021-10-11,2306065
1900.00,0.00,92.00,0.30,13.50,2021-10-11,2306065
2000.00,0.00,80.00,1.90,14.90,2021-10-11,2306065
2100.00,0.00,77.00,1.70,15.30,2021-10-11,2306065
2200.00,0.00,78.00,1.80,15.60,2021-10-11,2306065
2300.00,0.00,65.00,3.40,18.20,2021-10-11,2306065
0.00,0.00,58.00,3.80,19.20,2021-10-12,2306065
100.00,0.00,57.00,3.80,19.50,2021-10-12,2306065
200.00,0.00,55.00,3.60,19.80,2021-10-12,2306065
300.00,0.00,57.00,2.50,20.20,2021-10-12,2306065
400.00,0.00,56.00,3.10,19.90,2021-10-12,2306065
500.00,0.00,55.00,3.20,20.60,2021-10-12,2306065
600.00,0.00,57.00,2.90,20.30,2021-10-12,2306065
700.00,0.00,56.00,2.30,19.20,2021-10-12,2306065
800.00,0.00,58.00,2.50,18.70,2021-10-12,2306065
900.00,0.00,62.00,1.60,17.80,2021-10-12,2306065
1000.00,0.00,67.00,1.30,17.10,2021-10-12,2306065
1100.00,0.00,74.00,1.20,15.90,2021-10-12,2306065
1200.00,0.00,69.00,2.10,16.60,2021-10-12,2306065
1300.00,0.00,71.00,1.10,16.10,2021-10-12,2306065
1400.00,0.00,77.00,1.00,15.20,2021-10-12,2306065
1500.00,0.00,82.00,0.80,14.40,2021-10-12,2306065
1600.00,0.00,84.00,0.80,13.80,2021-10-12,2306065
1700.00,0.00,84.00,0.70,13.70,2021-10-12,2306065
1800.00,0.00,88.00,0.60,13.10,2021-10-12,2306065
1900.00,0.00,92.00,0.10,12.30,2021-10-12,2306065
2000.00,0.00,92.00,0.10,12.30,2021-10-12,2306065
2100.00,0.00,92.00,0.10,12.30,2021-10-12,2306065
2200.00,0.00,74.00,1.00,15.60,2021-10-12,2306065
2300.00,0.00,68.00,1.30,17.50,2021-10-12,2306065
0.00,0.00,57.00,2.30,20.30,2021-10-13,2306065
100.00,0.00,53.00,2.90,21.20,2021-10-13,2306065
200.00,0.00,52.00,2.50,22.50,2021-10-13,2306065
300.00,0.00,52.00,1.70,23.60,2021-10-13,2306065
400.00,0.00,52.00,1.60,23.40,2021-10-13,2306065
500.00,0.00,53.00,1.70,23.80,2021-10-13,2306065
600.00,0.00,57.00,0.40,23.70,2021-10-13,2306065
700.00,0.00,73.00,0.20,20.50,2021-10-13,2306065
800.00,0.00,81.00,1.10,18.50,2021-10-13,2306065
900.00,0.00,84.00,0.50,17.90,2021-10-13,2306065
1000.00,0.00,84.00,0.40,18.00,2021-10-13,2306065
1100.00,0.00,88.00,0.30,17.60,2021-10-13,2306065
1200.00,0.00,91.00,0.70,17.00,2021-10-13,2306065
1300.00,0.00,93.00,0.20,16.50,2021-10-13,2306065
1400.00,0.00,94.00,0.60,16.60,2021-10-13,2306065
1500.00,0.00,96.00,0.80,16.20,2021-10-13,2306065
1600.00,0.00,95.00,0.50,16.40,2021-10-13,2306065
1700.00,0.00,93.00,0.70,16.70,2021-10-13,2306065
1800.00,0.00,92.00,0.90,16.60,2021-10-13,2306065
1900.00,0.00,92.00,1.00,16.60,2021-10-13,2306065
2000.00,0.00,92.00,1.00,16.70,2021-10-13,2306065
2100.00,0.00,94.00,0.70,16.20,2021-10-13,2306065
2200.00,0.00,85.00,0.50,18.80,2021-10-13,2306065
2300.00,0.00,72.00,1.10,20.30,2021-10-13,2306065
0.00,0.00,67.00,2.30,21.20,2021-10-14,2306065
100.00,0.00,66.00,2.40,21.20,2021-10-14,2306065
200.00,0.00,62.00,2.40,22.30,2021-10-14,2306065
300.00,0.00,55.00,2.40,22.70,2021-10-14,2306065
400.00,0.00,57.00,2.50,22.90,2021-10-14,2306065
500.00,0.00,54.00,2.90,22.80,2021-10-14,2306065
600.00,0.00,58.00,2.60,22.10,2021-10-14,2306065
700.00,0.00,64.00,1.90,20.70,2021-10-14,2306065
800.00,0.00,74.00,1.10,18.60,2021-10-14,2306065
900.00,0.00,81.00,0.20,17.60,2021-10-14,2306065
1000.00,0.00,83.00,0.10,17.90,2021-10-14,2306065
1100.00,0.00,84.00,0.20,18.10,2021-10-14,2306065
1200.00,0.00,87.00,0.30,18.10,2021-10-14,2306065
1300.00,0.00,89.00,0.50,17.50,2021-10-14,2306065
1400.00,0.00,89.00,0.20,17.40,2021-10-14,2306065
1500.00,0.00,88.00,0.00,17.40,2021-10-14,2306065
1600.00,0.00,87.00,0.10,17.30,2021-10-14,2306065
1700.00,0.00,76.00,0.40,17.30,2021-10-14,2306065
1800.00,0.00,77.00,0.10,16.40,2021-10-14,2306065
1900.00,0.00,80.00,0.40,15.90,2021-10-14,2306065
2000.00,0.00,85.00,0.10,15.70,2021-10-14,2306065
2100.00,0.00,88.00,0.40,15.70,2021-10-14,2306065
2200.00,0.00,90.00,0.50,16.20,2021-10-14,2306065
2300.00,0.00,85.00,0.80,17.20,2021-10-14,2306065
0.00,0.00,82.00,1.20,17.30,2021-10-15,2306065
100.00,0.00,80.00,1.00,18.40,2021-10-15,2306065
200.00,0.00,73.00,1.40,19.80,2021-10-15,2306065
300.00,0.00,66.00,1.80,21.00,2021-10-15,2306065
400.00,0.00,65.00,0.70,21.20,2021-10-15,2306065
500.00,0.00,68.00,0.30,20.90,2021-10-15,2306065
600.00,0.00,69.00,0.40,20.60,2021-10-15,2306065
700.00,0.00,78.00,0.20,19.60,2021-10-15,2306065
800.00,0.00,80.00,0.40,18.60,2021-10-15,2306065
900.00,0.00,82.00,0.30,18.20,2021-10-15,2306065
1000.00,0.00,73.00,0.40,18.30,2021-10-15,2306065
1100.00,0.00,54.00,0.60,18.50,2021-10-15,2306065
1200.00,0.00,64.00,0.30,17.40,2021-10-15,2306065
1300.00,0.00,57.00,1.00,17.40,2021-10-15,2306065
1400.00,0.00,57.00,0.50,16.60,2021-10-15,2306065
1500.00,0.00,70.00,0.50,15.40,2021-10-15,2306065
1600.00,0.00,58.00,0.50,15.90,2021-10-15,2306065
1700.00,0.00,61.00,0.50,15.10,2021-10-15,2306065
1800.00,0.00,62.00,0.50,15.00,2021-10-15,2306065
1900.00,0.00,56.00,2.10,14.90,2021-10-15,2306065
2000.00,0.00,64.00,2.10,13.40,2021-10-15,2306065
2100.00,0.00,58.00,2.10,12.80,2021-10-15,2306065
2200.00,0.00,53.00,1.80,12.70,2021-10-15,2306065
2300.00,0.00,48.00,2.50,11.80,2021-10-15,2306065
0.00,0.00,38.00,2.70,12.00,2021-10-16,2306065
100.00,0.00,34.00,3.00,12.00,2021-10-16,2306065
200.00,0.00,30.00,3.30,11.90,2021-10-16,2306065
300.00,0.00,28.00,2.70,10.80,2021-10-16,2306065
400.00,0.00,26.00,3.00,10.30,2021-10-16,2306065
500.00,0.00,29.00,3.00,9.40,2021-10-16,2306065
600.00,0.00,30.00,2.60,8.90,2021-10-16,2306065
700.00,0.00,35.00,2.40,8.40,2021-10-16,2306065
800.00,0.00,40.00,2.20,7.30,2021-10-16,2306065
900.00,0.00,42.00,1.70,6.50,2021-10-16,2306065
1000.00,0.00,40.00,2.50,6.00,2021-10-16,2306065
1100.00,0.00,39.00,1.70,5.70,2021-10-16,2306065
1200.00,0.00,40.00,1.50,5.20,2021-10-16,2306065
1300.00,0.00,36.00,1.70,5.20,2021-10-16,2306065
1400.00,0.00,38.00,2.50,4.60,2021-10-16,2306065
1500.00,0.00,40.00,2.00,3.90,2021-10-16,2306065
1600.00,0.00,44.00,1.50,3.10,2021-10-16,2306065
1700.00,0.00,45.00,1.60,2.50,2021-10-16,2306065
1800.00,0.00,48.00,1.20,1.80,2021-10-16,2306065
1900.00,0.00,46.00,1.10,1.40,2021-10-16,2306065
2000.00,0.00,46.00,1.20,1.10,2021-10-16,2306065
2100.00,0.00,44.00,0.90,0.80,2021-10-16,2306065
2200.00,0.00,37.00,1.60,2.80,2021-10-16,2306065
2300.00,0.00,33.00,1.60,4.20,2021-10-16,2306065
0.00,0.00,30.00,1.90,5.50,2021-10-17,2306065
100.00,0.00,28.00,2.00,6.40,2021-10-17,2306065
200.00,0.00,28.00,2.30,8.50,2021-10-17,2306065
300.00,0.00,25.00,2.40,9.60,2021-10-17,2306065
400.00,0.00,22.00,2.50,10.20,2021-10-17,2306065
500.00,0.00,22.00,2.70,10.30,2021-10-17,2306065
600.00,0.00,23.00,2.30,11.10,2021-10-17,2306065
700.00,0.00,27.00,1.30,9.70,2021-10-17,2306065
800.00,0.00,40.00,0.80,6.70,2021-10-17,2306065
900.00,0.00,50.00,0.10,5.30,2021-10-17,2306065
1000.00,0.00,56.00,0.10,4.20,2021-10-17,2306065
1100.00,0.00,61.00,0.30,3.40,2021-10-17,2306065
1200.00,0.00,59.00,0.30,3.40,2021-10-17,2306065
1300.00,0.00,52.00,0.60,3.30,2021-10-17,2306065
1400.00,0.00,58.00,0.80,2.30,2021-10-17,2306065
1500.00,0.00,54.00,0.30,3.30,2021-10-17,2306065
1600.00,0.00,55.00,0.50,3.00,2021-10-17,2306065
1700.00,0.00,44.00,0.80,3.90,2021-10-17,2306065
1800.00,0.00,45.00,0.80,4.10,2021-10-17,2306065
1900.00,0.00,50.00,1.00,4.40,2021-10-17,2306065
2000.00,0.00,57.00,0.80,3.70,2021-10-17,2306065
2100.00,0.00,51.00,0.30,4.90,2021-10-17,2306065
2200.00,0.00,38.00,2.00,6.90,2021-10-17,2306065
2300.00,0.00,36.00,1.90,8.60,2021-10-17,2306065
0.00,0.00,37.00,2.60,10.50,2021-10-18,2306065
100.00,0.00,39.00,2.00,11.60,2021-10-18,2306065
200.00,0.00,40.00,1.70,14.50,2021-10-18,2306065
300.00,0.00,46.00,1.40,14.10,2021-10-18,2306065
400.00,0.00,53.00,1.30,14.00,2021-10-18,2306065
500.00,0.00,57.00,1.80,13.70,2021-10-18,2306065
600.00,0.00,58.00,2.40,14.20,2021-10-18,2306065
700.00,0.00,60.00,2.30,14.20,2021-10-18,2306065
800.00,0.00,71.00,2.20,10.70,2021-10-18,2306065
900.00,0.00,88.00,0.70,8.90,2021-10-18,2306065
1000.00,0.50,94.00,1.30,10.20,2021-10-18,2306065
1100.00,0.00,92.00,1.90,10.20,2021-10-18,2306065
1200.00,0.00,92.00,1.40,10.30,2021-10-18,2306065
1300.00,1.00,96.00,0.30,10.20,2021-10-18,2306065
1400.00,1.00,97.00,0.90,10.30,2021-10-18,2306065
1500.00,0.50,97.00,1.90,10.60,2021-10-18,2306065
1600.00,0.00,96.00,1.60,10.60,2021-10-18,2306065
1700.00,0.00,97.00,0.90,10.30,2021-10-18,2306065
1800.00,0.00,97.00,0.50,10.20,2021-10-18,2306065
1900.00,0.00,97.00,0.70,9.40,2021-10-18,2306065
2000.00,0.50,98.00,0.20,8.80,2021-10-18,2306065
2100.00,0.00,98.00,0.20,9.60,2021-10-18,2306065
2200.00,0.00,97.00,0.20,10.50,2021-10-18,2306065
2300.00,0.00,95.00,1.00,10.80,2021-10-18,2306065
0.00,0.00,81.00,1.50,12.20,2021-10-19,2306065
100.00,0.00,69.00,2.40,13.30,2021-10-19,2306065
200.00,0.00,57.00,2.50,14.00,2021-10-19,2306065
300.00,0.00,60.00,2.00,13.40,2021-10-19,2306065
400.00,0.00,60.00,2.20,13.70,2021-10-19,2306065
500.00,0.00,53.00,2.50,13.30,2021-10-19,2306065
600.00,0.00,45.00,1.60,13.80,2021-10-19,2306065
700.00,0.00,46.00,2.00,11.80,2021-10-19,2306065
800.00,0.00,59.00,0.90,9.80,2021-10-19,2306065
900.00,0.00,68.00,0.10,7.80,2021-10-19,2306065
1000.00,0.00,73.00,0.40,6.70,2021-10-19,2306065
1100.00,0.00,64.00,0.70,7.00,2021-10-19,2306065
1200.00,0.00,69.00,0.30,6.10,2021-10-19,2306065
1300.00,0.00,78.00,1.00,4.30,2021-10-19,2306065
1400.00,0.00,75.00,0.80,4.10,2021-10-19,2306065
1500.00,0.00,78.00,0.60,3.80,2021-10-19,2306065
1600.00,0.00,81.00,0.60,3.20,2021-10-19,2306065
1700.00,0.00,80.00,0.70,3.10,2021-10-19,2306065
1800.00,0.00,82.00,0.20,3.00,2021-10-19,2306065
1900.00,0.00,84.00,0.80,2.60,2021-10-19,2306065
2000.00,0.00,89.00,0.40,2.20,2021-10-19,2306065
2100.00,0.00,88.00,0.50,2.70,2021-10-19,2306065
2200.00,0.00,75.00,0.60,5.90,2021-10-19,2306065
2300.00,0.00,63.00,1.50,8.40,2021-10-19,2306065
0.00,0.00,58.00,0.90,11.10,2021-10-20,2306065
100.00,0.00,54.00,1.20,12.40,2021-10-20,2306065
200.00,0.00,47.00,1.70,14.00,2021-10-20,2306065
300.00,0.00,46.00,2.40,14.70,2021-10-20,2306065
400.00,0.00,44.00,1.90,14.80,2021-10-20,2306065
500.00,0.00,49.00,2.30,14.70,2021-10-20,2306065
600.00,0.00,52.00,2.00,13.60,2021-10-20,2306065
700.00,0.00,55.00,2.10,12.30,2021-10-20,2306065
800.00,0.00,69.00,0.40,9.00,2021-10-20,2306065
900.00,0.00,82.00,0.60,6.70,2021-10-20,2306065
1000.00,0.00,81.00,0.60,6.00,2021-10-20,2306065
1100.00,0.00,79.00,1.00,5.50,2021-10-20,2306065
1200.00,0.00,73.00,1.20,5.50,2021-10-20,2306065
1300.00,0.00,78.00,0.50,4.90,2021-10-20,2306065
1400.00,0.00,86.00,1.10,4.10,2021-10-20,2306065
1500.00,0.00,91.00,1.00,3.70,2021-10-20,2306065
1600.00,0.00,89.00,0.90,4.00,2021-10-20,2306065
1700.00,0.00,93.00,0.50,3.20,2021-10-20,2306065
1800.00,0.00,93.00,0.30,3.10,2021-10-20,2306065
1900.00,0.00,88.00,0.40,3.30,2021-10-20,2306065
2100.00,0.00,92.00,0.50,3.10,2021-10-20,2306065
2200.00,0.00,82.00,0.20,6.30,2021-10-20,2306065
2300.00,0.00,76.00,0.20,8.20,2021-10-20,2306065
0.00,0.00,64.00,2.00,10.40,2021-10-21,2306065
100.00,0.00,47.00,0.60,13.10,2021-10-21,2306065
200.00,0.00,46.00,1.70,13.60,2021-10-21,2306065
300.00,0.00,39.00,2.60,14.00,2021-10-21,2306065
400.00,0.00,39.00,1.90,14.30,2021-10-21,2306065
500.00,0.00,39.00,1.80,14.30,2021-10-21,2306065
600.00,0.00,38.00,1.40,14.00,2021-10-21,2306065
700.00,0.00,53.00,0.50,12.00,2021-10-21,2306065
800.00,0.00,62.00,0.50,8.60,2021-10-21,2306065
900.00,0.00,64.00,1.00,7.20,2021-10-21,2306065
1000.00,0.00,66.00,1.20,6.60,2021-10-21,2306065
1100.00,0.00,69.00,0.80,6.00,2021-10-21,2306065
1200.00,0.00,68.00,1.00,6.60,2021-10-21,2306065
1300.00,0.00,76.00,0.90,6.00,2021-10-21,2306065
1400.00,0.00,81.00,1.00,5.50,2021-10-21,2306065
1500.00,0.00,79.00,0.90,5.10,2021-10-21,2306065
1600.00,0.00,98.00,0.00,3.20,2021-10-21,2306065
1700.00,0.00,87.00,0.70,4.40,2021-10-21,2306065
1800.00,0.00,84.00,0.90,4.70,2021-10-21,2306065
1900.00,0.00,90.00,0.40,3.60,2021-10-21,2306065
2000.00,0.00,87.00,0.60,3.80,2021-10-21,2306065
2100.00,0.00,87.00,0.60,4.00,2021-10-21,2306065
2200.00,0.00,68.00,0.40,8.30,2021-10-21,2306065
2300.00,0.00,61.00,0.90,9.80,2021-10-21,2306065
0.00,0.00,49.00,1.90,12.10,2021-10-22,2306065
100.00,0.00,48.00,1.50,13.70,2021-10-22,2306065
200.00,0.00,44.00,1.60,15.30,2021-10-22,2306065
300.00,0.00,39.00,1.90,15.90,2021-10-22,2306065
400.00,0.00,33.00,2.50,16.60,2021-10-22,2306065
500.00,0.00,35.00,1.00,17.10,2021-10-22,2306065
600.00,0.00,33.00,1.90,16.80,2021-10-22,2306065
700.00,0.00,41.00,1.10,15.10,2021-10-22,2306065
800.00,0.00,54.00,0.80,10.40,2021-10-22,2306065
900.00,0.00,62.00,0.30,9.00,2021-10-22,2306065
1000.00,0.00,65.00,1.00,8.50,2021-10-22,2306065
1100.00,0.00,68.00,0.80,7.60,2021-10-22,2306065
1200.00,0.00,62.00,0.90,8.00,2021-10-22,2306065
1300.00,0.00,66.00,0.80,7.30,2021-10-22,2306065
1400.00,0.00,67.00,1.20,6.80,2021-10-22,2306065
1500.00,0.00,69.00,1.00,6.50,2021-10-22,2306065
1600.00,0.00,77.00,0.90,5.50,2021-10-22,2306065
1700.00,0.00,76.00,1.00,5.80,2021-10-22,2306065
1800.00,0.00,77.00,0.50,5.20,2021-10-22,2306065
1900.00,0.00,81.00,1.30,4.80,2021-10-22,2306065
2000.00,0.00,74.00,0.90,5.50,2021-10-22,2306065
2100.00,0.00,78.00,0.70,5.10,2021-10-22,2306065
2200.00,0.00,70.00,0.40,8.40,2021-10-22,2306065
2300.00,0.00,59.00,2.20,11.90,2021-10-22,2306065
0.00,0.00,49.00,1.80,13.80,2021-10-23,2306065
100.00,0.00,41.00,0.90,15.90,2021-10-23,2306065
200.00,0.00,35.00,2.10,17.30,2021-10-23,2306065
300.00,0.00,32.00,2.50,16.50,2021-10-23,2306065
400.00,0.00,31.00,2.40,17.40,2021-10-23,2306065
500.00,0.00,35.00,2.50,17.00,2021-10-23,2306065
600.00,0.00,36.00,2.00,16.70,2021-10-23,2306065
700.00,0.00,52.00,0.40,13.30,2021-10-23,2306065
800.00,0.00,71.00,1.10,10.20,2021-10-23,2306065
900.00,0.00,76.00,0.80,8.60,2021-10-23,2306065
1000.00,0.00,77.00,1.10,8.10,2021-10-23,2306065
1100.00,0.00,69.00,1.50,8.40,2021-10-23,2306065
1200.00,0.00,72.00,1.50,7.50,2021-10-23,2306065
1300.00,0.00,77.00,1.30,7.70,2021-10-23,2306065
1400.00,0.00,81.00,1.60,7.70,2021-10-23,2306065
1500.00,0.00,82.00,1.00,8.20,2021-10-23,2306065
1600.00,0.00,76.00,1.00,8.80,2021-10-23,2306065
1700.00,0.00,78.00,1.10,8.60,2021-10-23,2306065
1800.00,0.00,89.00,0.30,6.10,2021-10-23,2306065
1900.00,0.00,93.00,0.80,5.50,2021-10-23,2306065
2000.00,0.00,92.00,0.90,5.50,2021-10-23,2306065
2100.00,0.00,88.00,0.40,6.20,2021-10-23,2306065
2200.00,0.00,79.00,0.30,9.20,2021-10-23,2306065
2300.00,0.00,61.00,1.30,12.40,2021-10-23,2306065
0.00,0.00,51.00,1.00,13.90,2021-10-24,2306065
100.00,0.00,48.00,1.20,15.80,2021-10-24,2306065
200.00,0.00,48.00,1.00,16.20,2021-10-24,2306065
300.00,0.00,46.00,1.50,16.90,2021-10-24,2306065
400.00,0.00,47.00,2.30,17.20,2021-10-24,2306065
500.00,0.00,47.00,2.30,16.80,2021-10-24,2306065
600.00,0.00,47.00,2.20,16.20,2021-10-24,2306065
700.00,0.00,50.00,1.90,14.90,2021-10-24,2306065
800.00,0.00,68.00,0.30,10.70,2021-10-24,2306065
900.00,0.00,77.00,1.30,9.20,2021-10-24,2306065
1000.00,0.00,78.00,1.20,8.70,2021-10-24,2306065
1100.00,0.00,80.00,1.50,8.30,2021-10-24,2306065
1200.00,0.00,79.00,1.30,8.60,2021-10-24,2306065
1300.00,0.00,84.00,0.90,8.60,2021-10-24,2306065
1400.00,0.00,90.00,0.90,7.80,2021-10-24,2306065
1500.00,0.00,88.00,0.80,8.10,2021-10-24,2306065
1600.00,0.00,88.00,0.60,8.00,2021-10-24,2306065
1700.00,0.00,84.00,0.30,8.30,2021-10-24,2306065
1800.00,0.00,92.00,0.90,7.00,2021-10-24,2306065
1900.00,0.00,90.00,0.20,6.30,2021-10-24,2306065
2000.00,0.00,95.00,0.70,5.90,2021-10-24,2306065
2100.00,0.00,95.00,0.10,5.90,2021-10-24,2306065
2200.00,0.00,79.00,0.70,10.00,2021-10-24,2306065
2300.00,0.00,72.00,0.90,11.70,2021-10-24,2306065
0.00,0.00,58.00,1.20,14.20,2021-10-25,2306065
100.00,0.00,53.00,1.60,15.30,2021-10-25,2306065
200.00,0.00,48.00,1.10,16.40,2021-10-25,2306065
300.00,0.00,46.00,2.10,17.20,2021-10-25,2306065
400.00,0.00,46.00,2.00,16.80,2021-10-25,2306065
500.00,0.00,47.00,1.80,16.30,2021-10-25,2306065
600.00,0.00,46.00,2.00,16.60,2021-10-25,2306065
700.00,0.00,58.00,0.60,14.80,2021-10-25,2306065
800.00,0.00,74.00,0.90,11.20,2021-10-25,2306065
900.00,0.00,82.00,1.00,9.80,2021-10-25,2306065
1000.00,0.00,86.00,1.10,9.80,2021-10-25,2306065
1100.00,0.00,88.00,0.70,9.60,2021-10-25,2306065
1200.00,0.00,89.00,1.00,9.40,2021-10-25,2306065
1300.00,0.00,91.00,0.70,9.10,2021-10-25,2306065
1400.00,0.00,94.00,1.00,8.90,2021-10-25,2306065
1500.00,0.00,95.00,1.10,8.70,2021-10-25,2306065
1600.00,0.00,95.00,0.90,8.80,2021-10-25,2306065
1700.00,0.00,96.00,0.60,8.50,2021-10-25,2306065
1800.00,0.00,94.00,0.60,8.60,2021-10-25,2306065
1900.00,0.00,96.00,0.10,8.10,2021-10-25,2306065
2000.00,0.00,92.00,0.10,8.30,2021-10-25,2306065
2100.00,0.00,95.00,0.50,7.70,2021-10-25,2306065
2200.00,0.00,90.00,0.20,10.00,2021-10-25,2306065
2300.00,0.00,73.00,2.20,12.80,2021-10-25,2306065
0.00,0.00,66.00,0.80,14.90,2021-10-26,2306065
100.00,0.00,61.00,0.90,16.60,2021-10-26,2306065
200.00,0.00,59.00,1.70,16.90,2021-10-26,2306065
300.00,0.00,58.00,2.00,17.60,2021-10-26,2306065
400.00,0.00,59.00,2.10,17.80,2021-10-26,2306065
500.00,0.00,64.00,1.60,17.30,2021-10-26,2306065
600.00,0.00,67.00,1.30,17.10,2021-10-26,2306065
700.00,0.00,75.00,0.80,15.30,2021-10-26,2306065
800.00,0.00,83.00,0.30,13.10,2021-10-26,2306065
900.00,0.00,89.00,0.80,11.70,2021-10-26,2306065
1000.00,0.00,91.00,0.60,11.20,2021-10-26,2306065
1100.00,0.00,90.00,0.50,11.00,2021-10-26,2306065
1200.00,0.00,89.00,1.00,10.90,2021-10-26,2306065
1300.00,0.00,91.00,0.60,11.00,2021-10-26,2306065
1400.00,0.00,90.00,0.50,12.30,2021-10-26,2306065
1500.00,0.00,84.00,0.90,13.20,2021-10-26,2306065
1600.00,0.00,81.00,0.90,14.00,2021-10-26,2306065
1700.00,0.00,82.00,0.50,14.20,2021-10-26,2306065
1800.00,0.00,92.00,0.40,13.20,2021-10-26,2306065
1900.00,0.00,96.00,0.10,11.90,2021-10-26,2306065
2000.00,0.00,95.00,0.60,11.40,2021-10-26,2306065
2100.00,0.00,95.00,0.20,10.70,2021-10-26,2306065
2200.00,0.00,88.00,0.50,11.80,2021-10-26,2306065
2300.00,0.00,64.00,1.70,13.60,2021-10-26,2306065
0.00,0.00,52.00,2.00,14.70,2021-10-27,2306065
100.00,0.00,42.00,1.90,15.80,2021-10-27,2306065
200.00,0.00,38.00,2.50,16.90,2021-10-27,2306065
300.00,0.00,31.00,2.00,17.60,2021-10-27,2306065
400.00,0.00,30.00,2.50,18.50,2021-10-27,2306065
500.00,0.00,31.00,2.50,17.90,2021-10-27,2306065
600.00,0.00,30.00,2.60,18.00,2021-10-27,2306065
700.00,0.00,41.00,1.60,15.40,2021-10-27,2306065
800.00,0.00,58.00,0.60,11.50,2021-10-27,2306065
900.00,0.00,65.00,0.80,10.20,2021-10-27,2306065
1000.00,0.00,64.00,0.50,10.00,2021-10-27,2306065
1100.00,0.00,68.00,0.60,8.70,2021-10-27,2306065
1200.00,0.00,64.00,0.20,8.60,2021-10-27,2306065
1300.00,0.00,71.00,0.30,7.30,2021-10-27,2306065
1400.00,0.00,73.00,0.50,7.20,2021-10-27,2306065
1500.00,0.00,74.00,0.60,7.10,2021-10-27,2306065
1600.00,0.00,76.00,0.70,6.70,2021-10-27,2306065
1700.00,0.00,78.00,1.10,6.00,2021-10-27,2306065
1800.00,0.00,80.00,1.00,5.70,2021-10-27,2306065
1900.00,0.00,70.00,0.90,6.70,2021-10-27,2306065
2000.00,0.00,75.00,0.50,5.80,2021-10-27,2306065
2100.00,0.00,81.00,0.60,5.30,2021-10-27,2306065
2200.00,0.00,69.00,0.40,9.40,2021-10-27,2306065
2300.00,0.00,48.00,0.80,13.10,2021-10-27,2306065
0.00,0.00,44.00,1.10,14.50,2021-10-28,2306065
100.00,0.00,41.00,1.50,16.00,2021-10-28,2306065
200.00,0.00,33.00,1.40,17.20,2021-10-28,2306065
300.00,0.00,30.00,1.70,17.80,2021-10-28,2306065
400.00,0.00,32.00,1.60,18.10,2021-10-28,2306065
500.00,0.00,33.00,1.40,18.10,2021-10-28,2306065
600.00,0.00,33.00,1.10,18.70,2021-10-28,2306065
700.00,0.00,46.00,0.20,15.60,2021-10-28,2306065
800.00,0.00,61.00,1.50,11.80,2021-10-28,2306065
900.00,0.00,62.00,1.20,10.80,2021-10-28,2306065
1000.00,0.00,58.00,1.40,11.10,2021-10-28,2306065
1100.00,0.00,56.00,1.30,11.00,2021-10-28,2306065
1200.00,0.00,67.00,0.40,9.70,2021-10-28,2306065
1300.00,0.00,47.00,2.50,14.60,2021-10-28,2306065
1400.00,0.00,51.00,2.70,13.60,2021-10-28,2306065
1500.00,0.00,52.00,2.10,13.30,2021-10-28,2306065
1600.00,0.00,60.00,2.00,11.70,2021-10-28,2306065
1700.00,0.00,58.00,1.70,11.90,2021-10-28,2306065
1800.00,0.00,53.00,2.50,12.80,2021-10-28,2306065
1900.00,0.00,58.00,2.00,11.70,2021-10-28,2306065
2000.00,0.00,53.00,2.30,12.40,2021-10-28,2306065
2100.00,0.00,55.00,2.00,11.90,2021-10-28,2306065
2200.00,0.00,52.00,2.10,13.40,2021-10-28,2306065
2300.00,0.00,52.00,3.00,14.10,2021-10-28,2306065
0.00,0.00,47.00,2.50,16.10,2021-10-29,2306065
100.00,0.00,44.00,3.20,17.20,2021-10-29,2306065
200.00,0.00,41.00,3.10,18.70,2021-10-29,2306065
300.00,0.00,39.00,2.30,19.00,2021-10-29,2306065
400.00,0.00,37.00,1.30,19.20,2021-10-29,2306065
500.00,0.00,39.00,1.10,19.10,2021-10-29,2306065
600.00,0.00,38.00,0.90,19.50,2021-10-29,2306065
700.00,0.00,55.00,0.50,16.70,2021-10-29,2306065
800.00,0.00,66.00,0.70,13.40,2021-10-29,2306065
900.00,0.00,69.00,1.20,12.30,2021-10-29,2306065
1000.00,0.00,70.00,1.50,12.10,2021-10-29,2306065
1100.00,0.00,70.00,1.30,11.80,2021-10-29,2306065
1200.00,0.00,72.00,1.10,11.80,2021-10-29,2306065
1300.00,0.00,67.00,0.80,12.80,2021-10-29,2306065
1400.00,0.00,56.00,2.00,14.00,2021-10-29,2306065
1500.00,0.00,56.00,2.40,13.90,2021-10-29,2306065
1600.00,0.00,60.00,2.20,13.10,2021-10-29,2306065
1700.00,0.00,59.00,2.70,13.20,2021-10-29,2306065
1800.00,0.00,61.00,2.10,12.80,2021-10-29,2306065
1900.00,0.00,68.00,0.90,11.80,2021-10-29,2306065
2000.00,0.00,71.00,0.90,11.20,2021-10-29,2306065
2100.00,0.00,64.00,1.50,12.10,2021-10-29,2306065
2200.00,0.00,65.00,0.90,12.70,2021-10-29,2306065
2300.00,0.00,59.00,2.00,13.80,2021-10-29,2306065
0.00,0.00,56.00,1.40,15.30,2021-10-30,2306065
100.00,0.00,51.00,1.90,16.30,2021-10-30,2306065
200.00,0.00,50.00,1.00,17.20,2021-10-30,2306065
300.00,0.00,47.00,1.20,17.30,2021-10-30,2306065
400.00,0.00,45.00,1.50,18.00,2021-10-30,2306065
